ds,y
2020-06-22,1258.2965779467681
2020-06-23,1248.3112449799196
2020-06-24,1260.3346379647749
2020-06-25,1262.7712031558185
2020-06-26,1236.4228456913827
2020-06-27,1271.0324825986079
2020-06-28,1266.7427536231885
2020-06-29,1289.6031746031747
2020-06-30,1281.4157549234135
2020-07-01,1341.0174927113703
2020-07-02,1319.5
2020-07-03,1302.4884792626729
2020-07-04,1284.9391100702576
2020-07-05,1283.404
2020-07-06,1352.6607495069034
2020-07-07,1308.7826086956522
2020-07-08,1326.0770791075051
2020-07-09,1311.4554655870445
2020-07-10,1282.553235908142
2020-07-11,1299.2276422764228
2020-07-12,1342.8708333333334
2020-07-13,1312.7452107279694
2020-07-14,1322.3517786561265
2020-07-15,1313.7545271629779
2020-07-16,1325.8938775510203
2020-07-17,1277.0367346938776
2020-07-18,1318.995260663507
2020-07-19,1280.4
2020-07-20,1280.9936440677966
2020-07-21,1283.8333333333333
2020-07-22,1272.3655303030303
2020-07-23,1232.3030927835052
2020-07-24,1278.3636363636363
2020-07-25,1278.628272251309
2020-07-26,1302.0319634703196
2020-07-27,1291.701581027668
2020-07-28,1251.3227722772276
2020-07-29,1233.397119341564
2020-07-30,1255.359437751004
2020-07-31,1215.832134292566
2020-08-01,1446.995024875622
2020-08-02,1400.9573459715639
2020-08-03,1401.0138504155125
2020-08-04,1301.3552631578948
2020-08-05,1249.1447963800906
2020-08-06,1284.9711934156378
2020-08-07,1242.8275862068965
2020-08-08,1238.7955182072828
2020-08-09,1339.871244635193
2020-08-10,1297.5223300970874
2020-08-11,1276.4670542635658
2020-08-12,1348.793721973094
2020-08-13,1269.0344129554655
2020-08-14,1316.0878661087866
2020-08-15,1367.632450331126
2020-08-16,1382.7768924302788
2020-08-17,1360.0546139359699
2020-08-18,1405.793713163065
2020-08-19,1427.365306122449
2020-08-20,1432.685968819599
2020-08-21,1433.8532338308457
2020-08-22,1471.1565217391305
2020-08-23,1550.907894736842
2020-08-24,1480.436475409836
2020-08-25,1521.5692307692307
2020-08-26,1558.12915851272
2020-08-27,1525.1785714285713
2020-08-28,1534.8056680161944
2020-08-29,1584.2711864406779
2020-08-30,1599.8491379310344
2020-08-31,1460.7482678983833
2020-09-01,1590.6803797468353
2020-09-02,1598.6061946902655
2020-09-03,1684.2186878727634
2020-09-04,1768.939024390244
2020-09-05,1755.587962962963
2020-09-06,1903.923076923077
2020-09-07,1816.6876310272537
2020-09-08,1830.593117408907
2020-09-09,1930.8025830258302
2020-09-10,1910.4410569105692
2020-09-11,1936.4781659388645
2020-09-12,2040.8550368550368
2020-09-13,2064.51968503937
2020-09-14,2130.852
2020-09-15,2202.4309392265195
2020-09-16,2227.845588235294
2020-09-17,2303.6847389558234
2020-09-18,2323.2882011605416
2020-09-19,2314.543388429752
2020-09-20,2386.972972972973
2020-09-21,2543.256809338521
2020-09-22,2619.187984496124
2020-09-23,2763.123260437376
2020-09-24,2801.704684317719
2020-09-25,2912.3995037220843
2020-09-26,2908.5751789976134
2020-09-27,2932.940425531915
2020-09-28,3016.686847599165
2020-09-29,3031.6365503080083
2020-09-30,3123.655701754386
2020-10-01,3180.379821958457
2020-10-02,3057.97583081571
2020-10-03,3086.4241071428573
2020-10-04,3054.1544715447153
2020-10-05,3128.0711382113823
2020-10-06,3062.650826446281
2020-10-07,3101.672654690619
2020-10-08,3152.6525252525253
2020-10-09,3032.5945945945946
2020-10-10,3059.002277904328
2020-10-11,3062.0072202166066
2020-10-12,3207.880539499037
2020-10-13,3338.626641651032
2020-10-14,3394.9554655870447
2020-10-15,3418.004662004662
2020-10-16,3356.95
2020-10-17,3441.1193317422435
2020-10-18,3255.978448275862
2020-10-19,3817.4243119266057
2020-10-20,3928.3623529411766
2020-10-21,4326.716666666666
2020-10-22,4492.311557788945
2020-10-23,4536.540609137056
2020-10-24,4436.717142857143
2020-10-25,4511.719387755102
2020-10-26,4621.824362606232
2020-10-27,4837.141230068337
2020-10-28,4821.340277777777
2020-10-29,4525.7981220657275
2020-10-30,4739.461728395062
2020-10-31,4542.65963060686
2020-11-01,4547.21243523316
2020-11-02,4673.285714285715
2020-11-03,4697.483673469388
2020-11-04,4533.988
2020-11-05,4470.079429735234
2020-11-06,4324.507042253521
2020-11-07,4282.8721174004195
2020-11-08,4257.2943262411345
2020-11-09,4252.970472440945
2020-11-10,4224.19120458891
2020-11-11,4115.318181818182
2020-11-12,4186.256578947368
2020-11-13,4247.299232736573
2020-11-14,4283.222222222223
2020-11-15,4154.603896103896
2020-11-16,4222.9116883116885
2020-11-17,4079.7452229299365
2020-11-18,4051.791836734694
2020-11-19,4057.8534653465344
2020-11-20,4060.8651911468814
2020-11-21,3959.852878464819
2020-11-22,3895.4809160305344
2020-11-23,4102.146788990825
2020-11-24,4074.9276672694396
2020-11-25,4086.51606805293
2020-11-26,3821.919491525424
2020-11-27,4012.4737903225805
2020-11-28,3843.035714285714
2020-11-29,3752.394190871369
2020-11-30,3930.3021077283374
2020-12-01,3765.6702127659573
2020-12-02,3657.6714876033056
2020-12-03,3539.694
2020-12-04,3423.0075329566853
2020-12-05,3363.080338266385
2020-12-06,3322.9814126394053
2020-12-07,3226.847272727273
2020-12-08,3303.9726775956283
2020-12-09,3200.961111111111
2020-12-10,3171.5151515151515
2020-12-11,3174.3233082706765
2020-12-12,3104.206896551724
2020-12-13,3068.0036101083033
2020-12-14,3184.325714285714
2020-12-15,3103.647912885662
2020-12-16,3033.806506849315
2020-12-17,2975.2662116040956
2020-12-18,2854.3279569892475
2020-12-19,2718.71905697446
2020-12-20,2653.77972027972
2020-12-21,2676.269165247019
2020-12-22,2577.784110535406
2020-12-23,2504.174774774775
2020-12-24,2512.093511450382
2020-12-25,2361.8684210526317
2020-12-26,2435.20523138833
2020-12-27,2447.9819494584835
2020-12-28,2481.67843866171
2020-12-29,2460.837088388215
2020-12-30,2505.526605504587
2020-12-31,2476.606653620352
2021-01-01,2491.3604060913704
2021-01-02,2490.3786008230454
2021-01-03,2439.5940959409595
2021-01-04,2599.4466911764707
2021-01-05,2627.4484629294757
2021-01-06,2711.049056603774
2021-01-07,2761.1408163265305
2021-01-08,2758.704081632653
2021-01-09,2696.3924349881795
2021-01-10,2729.1902985074626
2021-01-11,2923.309433962264
2021-01-12,2932.8436873747496
2021-01-13,2959.7373737373737
2021-01-14,2921.0732217573222
2021-01-15,2862.9455252918287
2021-01-16,2774.608778625954
2021-01-17,2733.9315960912054
2021-01-18,2840.8707037643208
2021-01-19,2818.4721753794265
2021-01-20,2845.4165170556553
2021-01-21,2821.5451448040885
2021-01-22,2742.2817391304347
2021-01-23,2767.8557312252965
2021-01-24,2616.5429553264603
2021-01-25,2728.176265270506
2021-01-26,2715.0
2021-01-27,2703.580589254766
2021-01-28,2687.626168224299
2021-01-29,2666.3309222423145
2021-01-30,2689.5199203187253
2021-01-31,2780.23046875
2021-02-01,2929.8422391857507
2021-02-02,2926.5906313645623
2021-02-03,3023.1079545454545
2021-02-04,3066.3296703296705
2021-02-05,3097.6193078324227
2021-02-06,3091.0234833659492
2021-02-07,2942.0305084745764
2021-02-08,3174.927797833935
2021-02-09,3143.99127399651
2021-02-10,3227.6225749559085
2021-02-11,3188.168880455408
2021-02-12,3210.9329608938547
2021-02-13,3132.436974789916
2021-02-14,3084.0098684210525
2021-02-15,3335.5738007380073
2021-02-16,3354.553539019964
2021-02-17,3366.2353951890036
2021-02-18,3395.956369982548
2021-02-19,3448.691743119266
2021-02-20,3470.0316205533595
2021-02-21,3340.4515050167224
2021-02-22,3576.366666666667
2021-02-23,3586.1945945945945
2021-02-24,3518.0091911764707
2021-02-25,3383.082456140351
2021-02-26,3358.769230769231
2021-02-27,3220.5310492505355
2021-02-28,3135.8333333333335
2021-03-01,3132.8677494199537
2021-03-02,2970.1682419659737
2021-03-03,3023.3985890652557
2021-03-04,2913.127306273063
2021-03-05,2856.9811965811964
2021-03-06,2788.1690391459074
2021-03-07,2724.648387096774
2021-03-08,2615.2433774834435
2021-03-09,2538.2724252491694
2021-03-10,2454.7685810810813
2021-03-11,2387.0073349633253
2021-03-12,2296.049295774648
2021-03-13,2288.99173553719
2021-03-14,2296.0194805194806
2021-03-15,2217.985221674877
2021-03-16,2166.442735042735
2021-03-17,2132.854130052724
2021-03-18,2118.308394160584
2021-03-19,2045.8462929475588
2021-03-20,1992.9885277246653
2021-03-21,1934.6984615384615
2021-03-22,1830.2467532467533
2021-03-23,1785.6912972085386
2021-03-24,1724.3990228013029
2021-03-25,1744.1216216216217
2021-03-26,1758.105376344086
2021-03-27,1723.7310195227765
2021-03-28,1745.2372881355932
2021-03-29,1844.3807692307691
2021-03-30,1716.1728395061727
2021-03-31,1664.5230125523012
2021-04-01,1585.1604938271605
2021-04-02,1504.3168831168832
2021-04-03,1575.3725099601593
2021-04-04,1556.8151815181518
2021-04-05,1514.0741379310346
2021-04-06,1502.3486725663718
2021-04-07,1524.4529914529915
2021-04-08,1503.4802744425385
2021-04-09,1537.6485507246377
2021-04-10,1535.3318284424379
2021-04-11,1582.2267657992566
2021-04-12,1552.8784029038113
2021-04-13,1552.270588235294
2021-04-14,1471.1241050119331
2021-04-15,1520.166015625
2021-04-16,1501.0732600732601
2021-04-17,1551.2845528455284
2021-04-18,1553.2582159624412
2021-04-19,1494.65503875969
2021-04-20,1504.6684981684982
2021-04-21,1536.7685774946922
2021-04-22,1482.2207293666027
2021-04-23,1519.3127413127413
2021-04-24,1554.592
2021-04-25,1582.6519337016575
2021-04-26,1509.6776180698153
2021-04-27,1544.9054054054054
2021-04-28,1547.3787313432836
2021-04-29,1536.5575396825398
2021-04-30,1575.9698924731183
2021-05-01,1586.958904109589
2021-05-02,1650.2827586206897
2021-05-03,1594.1132897603486
2021-05-04,1576.6653696498054
2021-05-05,1569.6286266924565
2021-05-06,1589.0950570342206
2021-05-07,1594.8991416309013
2021-05-08,1628.644204851752
2021-05-09,1588.7129186602872
2021-05-10,1618.0408163265306
2021-05-11,1611.7708333333333
2021-05-12,1621.920668058455
2021-05-13,1586.0118764845606
2021-05-14,1672.2127071823204
2021-05-15,1637.6649484536083
2021-05-16,1641.5088495575221
2021-05-17,1623.6555323590815
2021-05-18,1610.640404040404
2021-05-19,1607.5661605206074
2021-05-20,1604.8589743589744
2021-05-21,1586.9708520179372
2021-05-22,1674.0196078431372
2021-05-23,1692.920704845815
2021-05-24,1704.7332015810277
2021-05-25,1666.5618661257606
2021-05-26,1704.5262008733625
2021-05-27,1724.32059447983
2021-05-28,1706.3530612244897
2021-05-29,1743.95
2021-05-30,1681.9823008849557
2021-05-31,1793.5492662473794
2021-06-01,1818.8894878706199
2021-06-02,1855.2823779193207
2021-06-03,1839.9015748031495
2021-06-04,1833.5627530364372
2021-06-05,1868.2964705882353
2021-06-06,1808.4675324675325
2021-06-07,1913.0978473581213
2021-06-08,1922.639705882353
2021-06-09,1936.2169811320755
2021-06-10,1916.9555555555555
2021-06-11,1978.3379446640315
2021-06-12,1958.0
2021-06-13,1923.8373983739837
2021-06-14,1936.9126394052046
2021-06-15,1979.789667896679
2021-06-16,1997.8342440801457
2021-06-17,2065.8602540834845
2021-06-18,2063.5432330827066
2021-06-19,2029.8181818181818
2021-06-20,1969.2879377431907
2021-06-21,2108.1934900542497
2021-06-22,2107.7193308550186
2021-06-23,2159.007299270073
2021-06-24,2137.5146198830407
2021-06-25,2143.8458498023715
2021-06-26,2143.1296703296703
2021-06-27,2121.7969348659003
2021-06-28,2182.6501831501832
2021-06-29,2153.6654343807763
2021-06-30,2219.027888446215
2021-07-01,2218.2571428571428
2021-07-02,2213.7901234567903
2021-07-03,2178.8736842105263
2021-07-04,2124.8223938223937
2021-07-05,2194.339928057554
2021-07-06,2155.236598890943
2021-07-07,2191.3772241992883
2021-07-08,2175.2495575221237
2021-07-09,2185.6557692307692
2021-07-10,2167.235159817352
2021-07-11,2121.3598484848485
2021-07-12,2182.5996275605216
2021-07-13,2152.38240917782
2021-07-14,2175.891891891892
2021-07-15,2154.238532110092
2021-07-16,2152.735849056604
2021-07-17,2093.5092402464065
2021-07-18,2126.220930232558
2021-07-19,2173.8576642335765
2021-07-20,2163.6567164179105
2021-07-21,2159.614987080103
2021-07-22,2107.3939962476547
2021-07-23,2147.0973282442746
2021-07-24,2140.9246119733925
2021-07-25,2093.650205761317
2021-07-26,2159.9726277372265
2021-07-27,2187.262206148282
2021-07-28,2188.8550458715595
2021-07-29,2146.647969052224
2021-07-30,2152.46771037182
2021-07-31,2114.1096196868007
2021-08-01,2092.917098445596
2021-08-02,2097.3837471783295
2021-08-03,2108.190476190476
2021-08-04,2105.1755725190837
2021-08-05,2174.35429769392
2021-08-06,2104.090349075975
2021-08-07,2106.1188118811883
2021-08-08,2073.5959183673467
2021-08-09,2098.1377952755906
2021-08-10,2099.4117647058824
2021-08-11,2092.46408839779
2021-08-12,2073.2393320964748
2021-08-13,2132.007561436673
2021-08-14,2110.456842105263
2021-08-15,2122.8303571428573
2021-08-16,2111.1657559198543
2021-08-17,2085.10394265233
2021-08-18,2093.132110091743
2021-08-19,2095.1750503018106
2021-08-20,2076.3568075117373
2021-08-21,2030.3979166666666
2021-08-22,2024.1592592592592
2021-08-23,2046.6
2021-08-24,2063.0947368421052
2021-08-25,2052.3468634686346
2021-08-26,2031.638376383764
2021-08-27,2045.2821497120922
2021-08-28,1983.462643678161
2021-08-29,1971.198606271777
2021-08-30,1981.6333333333334
2021-08-31,1994.6305220883535
2021-09-01,2024.7531806615775
2021-09-02,2001.4041237113402
2021-09-03,1978.3352601156068
2021-09-04,1973.4117647058824
2021-09-05,1931.6112956810632
2021-09-06,1985.7384898710866
2021-09-07,1975.3339483394834
2021-09-08,1963.4965034965035
2021-09-09,1922.9613970588234
2021-09-10,1958.861855670103
2021-09-11,1914.0110619469026
2021-09-12,1922.268456375839
2021-09-13,1919.791896869245
2021-09-14,1890.0499075785583
2021-09-15,1906.0422018348625
2021-09-16,1930.7360861759425
2021-09-17,1921.761992619926
2021-09-18,1900.5796296296296
2021-09-19,1914.846645367412
2021-09-20,1969.5929203539822
2021-09-21,1913.3607142857143
2021-09-22,1943.7878787878788
2021-09-23,1943.7659574468084
2021-09-24,1945.7027027027027
2021-09-25,1983.7170923379174
2021-09-26,1941.072607260726
2021-09-27,1956.9112050739957
2021-09-28,2036.869337979094
2021-09-29,2040.2933579335793
2021-09-30,2106.901328273245
2021-10-01,2200.07027027027
2021-10-02,2206.983002832861
2021-10-03,2185.5091575091574
2021-10-04,2341.707635009311
2021-10-05,2428.582857142857
2021-10-06,2512.6306122448977
2021-10-07,2598.506616257089
2021-10-08,2641.8384754990925
2021-10-09,2666.1413721413724
2021-10-10,2699.0696864111496
2021-10-11,2755.30694980695
2021-10-12,2814.1951672862456
2021-10-13,2850.791423001949
2021-10-14,2869.4439252336447
2021-10-15,2878.5375
2021-10-16,2874.8675213675215
2021-10-17,2832.523985239852
2021-10-18,2911.4626865671644
2021-10-19,2992.314479638009
2021-10-20,2972.7357001972387
2021-10-21,2928.3857404021937
2021-10-22,2867.8949343339586
2021-10-23,2986.719367588933
2021-10-24,2887.0786885245902
2021-10-25,2874.6420454545455
2021-10-26,2855.8255319148934
2021-10-27,2807.6974169741698
2021-10-28,2814.549056603774
2021-10-29,2830.692022263451
2021-10-30,2758.8406113537117
2021-10-31,2745.843866171004
2021-11-01,2799.0243902439024
2021-11-02,2823.36
2021-11-03,2870.8205128205127
2021-11-04,2837.676
2021-11-05,2948.3447098976108
2021-11-06,2809.320099255583
2021-11-07,2707.777777777778
2021-11-08,2793.8598848368524
2021-11-09,2779.989247311828
2021-11-10,2810.3277467411544
2021-11-11,2798.56052141527
2021-11-12,2798.499065420561
2021-11-13,2757.8546637744034
2021-11-14,2761.437931034483
2021-11-15,2764.9591078066915
2021-11-16,2668.060218978102
2021-11-17,2646.7322404371585
2021-11-18,2578.6934579439253
2021-11-19,2609.8524945770064
2021-11-20,2538.6484375
2021-11-21,2486.925081433225
2021-11-22,2559.920071047957
2021-11-23,2481.015625
2021-11-24,2453.1408199643492
2021-11-25,2429.1147540983607
2021-11-26,2417.130671506352
2021-11-27,2442.577821011673
2021-11-28,2400.804054054054
2021-11-29,2362.987762237762
2021-11-30,2368.1783088235293
2021-12-01,2281.3647642679903
2021-12-02,2324.701581027668
2021-12-03,2285.938775510204
2021-12-04,2291.5737373737375
2021-12-05,2259.417543859649
2021-12-06,2295.6446700507613
2021-12-07,2262.450171821306
2021-12-08,2227.2038664323372
2021-12-09,2258.588868940754
2021-12-10,2290.645390070922
2021-12-11,2187.49358974359
2021-12-12,2161.0474576271185
2021-12-13,2327.933216168717
2021-12-14,2324.6099656357387
2021-12-15,2351.0642361111113
2021-12-16,2311.8549747048905
2021-12-17,2361.1782006920416
2021-12-18,2345.3649635036495
2021-12-19,2272.210702341137
2021-12-20,2349.987740805604
2021-12-21,2376.240837696335
2021-12-22,2371.712068965517
2021-12-23,2296.2703180212015
2021-12-24,2338.1491228070176
2021-12-25,2161.402714932127
2021-12-26,2270.653374233129
2021-12-27,2343.5218855218855
2021-12-28,2274.634710743802
2021-12-29,2300.6006825938566
2021-12-30,2284.9810996563574
2021-12-31,2274.348623853211
2022-01-01,2284.091588785047
2022-01-02,2195.486068111455
2022-01-03,2392.5671875
2022-01-04,2414.1193548387096
2022-01-05,2324.1272727272726
2022-01-06,2488.6227758007117
2022-01-07,2426.5068259385666
2022-01-08,2215.84375
2022-01-09,2218.8258258258256
2022-01-10,2488.727422003284
2022-01-11,2452.772370486656
2022-01-12,2456.967105263158
2022-01-13,2373.7081081081083
2022-01-14,2325.181644359465
2022-01-15,2568.687378640777
2022-01-16,2207.416167664671
2022-01-17,2460.680817610063
2022-01-18,2482.560062402496
2022-01-19,2326.0062208398135
2022-01-20,2458.515923566879
2022-01-21,2416.6900958466454
2022-01-22,2321.2285714285713
2022-01-23,2424.213649851632
2022-01-24,2465.8322784810125
2022-01-25,2333.312796208531
2022-01-26,2550.1692708333335
2022-01-27,2413.619439868204
2022-01-28,2457.0311041990667
2022-01-29,2292.9726495726495
2022-01-30,2509.9135802469136
2022-01-31,2495.861351819757
2022-02-01,2366.1612349914235
2022-02-02,2415.083202511774
2022-02-03,2274.1230283911673
2022-02-04,2421.7104430379745
2022-02-05,2298.569965870307
2022-02-06,2201.8682170542634
2022-02-07,2494.816691505216
2022-02-08,2490.76011994003
2022-02-09,2530.4121212121213
2022-02-10,2401.390365448505
2022-02-11,2425.5270700636943
2022-02-12,2387.446327683616
2022-02-13,2335.4940476190477
2022-02-14,2620.872641509434
2022-02-15,2461.3238546603475
2022-02-16,2510.6144975288303
2022-02-17,2475.9753086419755
2022-02-18,2470.9378881987577
2022-02-19,2481.31960461285
2022-02-20,2677.2612359550562
2022-02-21,2422.4626865671644
2022-02-22,2496.4221556886228
2022-02-23,2526.847003154574
2022-02-24,2502.654814814815
2022-02-25,2535.798484848485
2022-02-26,2534.189852700491
2022-02-27,2572.7452574525746
2022-02-28,2476.2256
2022-03-01,2438.671370967742
2022-03-02,2462.8039215686276
2022-03-03,2394.5774193548386
2022-03-04,2394.0184615384615
2022-03-05,2246.541341653666
2022-03-06,2204.23
2022-03-07,2300.2844702467346
2022-03-08,2189.978601997147
2022-03-09,2245.1623188405797
2022-03-10,2105.306990881459
2022-03-11,2213.0469208211143
2022-03-12,2079.4413223140496
2022-03-13,2064.7667493796525
2022-03-14,2055.168975069252
2022-03-15,2097.205621301775
2022-03-16,1956.2944606413994
2022-03-17,1939.8370786516855
2022-03-18,2086.688427299703
2022-03-19,2046.1787709497207
2022-03-20,2062.483204134367
2022-03-21,1935.1848137535817
2022-03-22,1926.7956989247311
2022-03-23,1873.8598820058996
2022-03-24,1737.168181818182
2022-03-25,1814.269117647059
2022-03-26,1727.1500815660686
2022-03-27,1902.535519125683
2022-03-28,1738.2757527733756
2022-03-29,1727.5254777070063
2022-03-30,1760.0222929936306
2022-03-31,1727.5634266886327
2022-04-01,1648.7662565905096
2022-04-02,1614.3534635879219
2022-04-03,1571.8306451612902
2022-04-04,1535.1465892597969
2022-04-05,1604.8369408369408
2022-04-06,1490.8040057224607
2022-04-07,1454.5919881305638
2022-04-08,1544.3233979135618
2022-04-09,1447.443143812709
2022-04-10,1451.8975741239892
2022-04-11,1531.4551470588235
2022-04-12,1436.5925925925926
2022-04-13,1531.0566037735848
2022-04-14,1586.866533864542
2022-04-15,1362.7961538461539
2022-04-16,1537.0983606557377
2022-04-17,1555.6966580976864
2022-04-18,1499.8318965517242
2022-04-19,1428.3410404624278
2022-04-20,1474.47299270073
2022-04-21,1463.8345642540621
2022-04-22,1379.160953800298
2022-04-23,1482.36867862969
2022-04-24,1380.0523560209424
2022-04-25,1463.2071942446044
2022-04-26,1458.173590504451
2022-04-27,1437.4725111441307
2022-04-28,1448.9593984962405
2022-04-29,1450.8698315467075
2022-04-30,1470.9869888475837
2022-05-01,1333.0425531914893
2022-05-02,1286.6554621848738
2022-05-03,1318.198275862069
2022-05-04,1325.5709728867623
2022-05-05,1434.4518167456556
2022-05-06,1425.8387596899224
2022-05-07,1335.7860869565218
2022-05-08,1300.2368421052631
2022-05-09,1410.4635258358662
2022-05-10,1373.424739195231
2022-05-11,1413.8733031674208
2022-05-12,1436.6209150326797
2022-05-13,1349.1086206896553
2022-05-14,1438.8238636363637
2022-05-15,1292.536231884058
2022-05-16,1409.4479865771812
2022-05-17,1260.0014347202296
2022-05-18,1349.220760233918
2022-05-19,1280.3800904977375
2022-05-20,1376.4586583463338
2022-05-21,1403.1780604133546
2022-05-22,1479.4382871536525
2022-05-23,1395.2492679355782
2022-05-24,1388.3731988472623
2022-05-25,1379.0089686098654
2022-05-26,1390.5038880248833
2022-05-27,1406.1152647975077
2022-05-28,1345.1260364842453
2022-05-29,1487.0640668523677
2022-05-30,1418.6916802610115
2022-05-31,1400.1529790660225
2022-06-01,1454.5848375451264
2022-06-02,1334.6722222222222
2022-06-03,1470.562613430127
2022-06-04,1313.2553606237816
2022-06-05,1322.6265060240964
2022-06-06,1350.76198630137
2022-06-07,1333.8335877862596
2022-06-08,1336.1387096774195
2022-06-09,1337.6336633663366
2022-06-10,1352.358208955224
2022-06-11,1465.7703984819734
2022-06-12,1355.0275482093664
2022-06-13,1511.0436137071652
2022-06-14,1484.3856920684293
2022-06-15,1526.968253968254
2022-06-16,1511.7715654952076
2022-06-17,1523.18125
2022-06-18,1504.692561983471
2022-06-19,1436.5872576177285
2022-06-20,1546.2996240601503
2022-06-21,1548.6003086419753
2022-06-22,1519.3024691358025
2022-06-23,1550.4838212634822
2022-06-24,1584.7413249211356
2022-06-25,1623.0994854202402
2022-06-26,1626.7748538011697
2022-06-27,1584.9879336349925
2022-06-28,1596.2975609756097
2022-06-29,1596.2579034941764
2022-06-30,1653.4258188824663
2022-07-01,1678.9108910891089
2022-07-02,1585.5929824561404
2022-07-03,1541.1622418879056
2022-07-04,1543.8428351309708
2022-07-05,1556.155864197531
2022-07-06,1548.3990228013029
2022-07-07,1559.517799352751
2022-07-08,1631.4276422764228
2022-07-09,1511.9300970873787
2022-07-10,1531.1033434650456
2022-07-11,1553.7884914463452
2022-07-12,1580.9193037974683
2022-07-13,1697.2882736156353
2022-07-14,1656.2333873581847
2022-07-15,1580.4322169059012
2022-07-16,1673.7933333333333
2022-07-17,1598.0086705202311
2022-07-18,1684.8208269525269
2022-07-19,1666.29179331307
2022-07-20,1588.1404833836857
2022-07-21,1693.651127819549
2022-07-22,1675.9831804281346
2022-07-23,1725.3243243243244
2022-07-24,1767.0083333333334
2022-07-25,1557.2683307332293
2022-07-26,1574.633181126332
2022-07-27,1596.177570093458
2022-07-28,1639.1619834710743
2022-07-29,1699.5247678018575
2022-07-30,1699.9345955249569
2022-07-31,1781.6972789115646
2022-08-01,1597.4804964539007
2022-08-02,1575.5344563552833
2022-08-03,1577.0619047619048
2022-08-04,1558.8805513016846
2022-08-05,1579.436018957346
2022-08-06,1575.9139414802066
2022-08-07,1602.43567251462
2022-08-08,1587.0459770114942
2022-08-09,1583.4938775510204
2022-08-10,1640.2305140961857
2022-08-11,1651.1515151515152
2022-08-12,1737.9804305283758
2022-08-13,1688.6125760649088
2022-08-14,1744.7756232686982
2022-08-15,1680.8455882352941
2022-08-16,1668.8601286173634
2022-08-17,1657.3772070626003
2022-08-18,1666.418487394958
2022-08-19,1627.2578268876612
2022-08-20,1690.5058626465661
2022-08-21,1764.6983695652175
2022-08-22,1704.66512345679
2022-08-23,1734.6183800623053
2022-08-24,1698.9366085578447
2022-08-25,1667.734693877551
2022-08-26,1682.1485623003196
2022-08-27,1725.8357400722023
2022-08-28,1761.801652892562
2022-08-29,1657.0131795716638
2022-08-30,1654.5593495934959
2022-08-31,1759.558
2022-09-01,1636.9084112149533
2022-09-02,1622.4451718494272
2022-09-03,1595.4611486486488
2022-09-04,1692.1246612466125
2022-09-05,1624.6378466557912
2022-09-06,1645.04126984127
2022-09-07,1577.0311475409835
2022-09-08,1490.4045534150614
2022-09-09,1544.3
2022-09-10,1581.9584980237155
2022-09-11,1607.2005899705014
2022-09-12,1616.165820642978
2022-09-13,1613.0889621087315
2022-09-14,1630.878048780488
2022-09-15,1682.80625
2022-09-16,1622.2087378640776
2022-09-17,1688.2896551724139
2022-09-18,1739.1367292225202
2022-09-19,1611.0046511627907
2022-09-20,1627.0417335473514
2022-09-21,1560.3956594323872
2022-09-22,1671.3747980613894
2022-09-23,1520.6296296296296
2022-09-24,1724.5128644939966
2022-09-25,1819.215297450425
2022-09-26,1726.6421568627452
2022-09-27,1732.3016129032258
2022-09-28,1612.5383435582821
2022-09-29,1728.795918367347
2022-09-30,1732.1380530973452
2022-10-01,1644.6060606060605
2022-10-02,1645.4463667820069
2022-10-03,1647.4044117647059
2022-10-04,1595.6
2022-10-05,1651.1449579831933
2022-10-06,1684.078231292517
2022-10-07,1685.32504145937
2022-10-08,1669.085501858736
2022-10-09,1607.414705882353
2022-10-10,1799.2764976958526
2022-10-11,1830.7173202614379
2022-10-12,1845.4984615384615
2022-10-13,1865.9741248097412
2022-10-14,1918.8344155844156
2022-10-15,1924.406779661017
2022-10-16,1880.4075067024128
2022-10-17,1932.6396103896104
2022-10-18,1989.6666666666667
2022-10-19,2004.705047318612
2022-10-20,2005.6790322580646
2022-10-21,2021.5448154657292
2022-10-22,2070.028629856851
2022-10-23,2047.810035842294
2022-10-24,2154.741144414169
2022-10-25,2168.8683035714284
2022-10-26,2148.9769392033545
2022-10-27,2047.871153846154
2022-10-28,2076.5542372881355
2022-10-29,2059.2271126760565
2022-10-30,2114.940119760479
2022-10-31,2159.0627240143367
2022-11-01,2218.521812080537
2022-11-02,2225.9056
2022-11-03,2271.7108626198083
2022-11-04,2277.123595505618
2022-11-05,2287.049295774648
2022-11-06,2131.950867052023
2022-11-07,2222.4827586206898
2022-11-08,2344.857404021938
2022-11-09,2241.516693163752
2022-11-10,2179.6336
2022-11-11,2184.228013029316
2022-11-12,2100.6135922330095
2022-11-13,2041.9298245614036
2022-11-14,2158.7552674230146
2022-11-15,2168.5454545454545
2022-11-16,2097.283987915408
2022-11-17,2107.0484114977307
2022-11-18,2058.6414790996782
2022-11-19,2086.6852459016395
2022-11-20,2012.888888888889
2022-11-21,2006.2123613312203
2022-11-22,1954.657643312102
2022-11-23,1992.9596122778676
2022-11-24,2132.0829346092505
2022-11-25,1997.4175084175083
2022-11-26,2104.4459930313587
2022-11-27,1902.9318885448915
2022-11-28,1962.9964157706092
2022-11-29,1903.0511073253833
2022-11-30,1896.021164021164
2022-12-01,2042.230072463768
2022-12-02,1814.0589198036007
2022-12-03,1999.9256756756756
2022-12-04,1727.2515337423313
2022-12-05,1844.2034188034188
2022-12-06,1996.8776859504133
2022-12-07,1805.5
